"followers","friends","favourited","statuscount","favourites","retweets"
1216,954,5078,9376,1,0
1216,954,5078,9376,1,0
1216,954,5078,9376,3,0
1216,954,5078,9376,0,0
1216,954,5078,9376,0,0
1216,954,5078,9376,0,0
1216,954,5078,9376,0,0
1216,954,5078,9376,236853,86121
1216,954,5078,9376,4,0
1216,954,5078,9376,1,0
1216,954,5078,9376,0,0
1216,954,5078,9376,1,1
1216,954,5078,9376,1,1
1216,954,5078,9376,1,0
1216,954,5078,9376,7,0
1216,954,5078,9376,177,69
1216,954,5078,9376,2,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,0,0
83,590,10014,5092,2,0
83,590,10014,5092,1,0
83,590,10014,5092,2,0
83,590,10014,5092,0,0
83,590,10014,5092,0,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
83,590,10014,5092,1,0
567,620,1970,14282,0,0
567,620,1970,14282,4,1
567,620,1970,14282,0,0
567,620,1970,14282,0,0
567,620,1970,14282,0,0
567,620,1970,14282,0,0
567,620,1970,14282,4,0
567,620,1970,14282,1,0
567,620,1970,14282,0,0
567,620,1970,14282,1,0
567,620,1970,14282,6,1
567,620,1970,14282,1,0
567,620,1970,14282,1,0
567,620,1970,14282,0,0
567,620,1970,14282,0,0
567,620,1970,14282,1,0
567,620,1970,14282,0,0
567,620,1970,14282,1,0
567,620,1970,14282,0,0
567,620,1970,14282,169,499
2098,2201,3383,151458,3,0
2098,2201,3383,151458,371,193
2098,2201,3383,151458,0,0
2098,2201,3383,151458,0,2
2098,2201,3383,151458,580,406
2098,2201,3383,151458,41,15
2098,2201,3383,151458,2,2
2098,2201,3383,151458,4,3
2098,2201,3383,151458,25,16
2098,2201,3383,151458,74,22
2098,2201,3383,151458,127,64
2098,2201,3383,151458,162,58
2098,2201,3383,151458,233,92
2098,2201,3383,151458,216,118
2098,2201,3383,151458,424,200
2098,2201,3383,151458,574,277
2098,2201,3383,151458,642,152
2098,2201,3383,151458,203,115
2098,2201,3383,151458,7,7
2098,2201,3383,151458,2,2
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,1,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,0,0
31,47,484,704,2,0
48,157,2192,2015,0,0
48,157,2192,2015,0,0
48,157,2192,2015,0,0
48,157,2192,2015,0,0
48,157,2192,2015,0,0
48,157,2192,2015,1,0
48,157,2192,2015,0,0
48,157,2192,2015,14,0
48,157,2192,2015,3,0
48,157,2192,2015,3,0
48,157,2192,2015,0,0
48,157,2192,2015,0,0
48,157,2192,2015,0,0
48,157,2192,2015,5376,1317
48,157,2192,2015,1,0
48,157,2192,2015,19,0
48,157,2192,2015,0,0
48,157,2192,2015,0,0
48,157,2192,2015,8,0
48,157,2192,2015,2,0
242,617,1653,4440,0,0
242,617,1653,4440,0,0
242,617,1653,4440,3,0
242,617,1653,4440,0,0
242,617,1653,4440,3,0
242,617,1653,4440,1,0
242,617,1653,4440,619,67
242,617,1653,4440,1,0
242,617,1653,4440,177,24
242,617,1653,4440,1,0
242,617,1653,4440,0,0
242,617,1653,4440,3,0
242,617,1653,4440,0,0
242,617,1653,4440,0,0
242,617,1653,4440,0,0
242,617,1653,4440,0,0
242,617,1653,4440,0,0
242,617,1653,4440,1,0
242,617,1653,4440,1,0
242,617,1653,4440,1,0
98,422,25508,35901,0,0
98,422,25508,35901,0,0
98,422,25508,35901,0,0
98,422,25508,35901,0,0
98,422,25508,35901,0,0
98,422,25508,35901,6,0
98,422,25508,35901,1,0
98,422,25508,35901,0,0
98,422,25508,35901,1,0
98,422,25508,35901,1,0
98,422,25508,35901,0,0
98,422,25508,35901,0,0
98,422,25508,35901,4,0
98,422,25508,35901,0,0
98,422,25508,35901,0,0
98,422,25508,35901,0,0
98,422,25508,35901,0,0
98,422,25508,35901,0,0
98,422,25508,35901,1,0
98,422,25508,35901,0,0
698,1363,6631,7110,1,0
698,1363,6631,7110,1,0
698,1363,6631,7110,1,0
698,1363,6631,7110,1,0
698,1363,6631,7110,5,0
698,1363,6631,7110,158762,79256
698,1363,6631,7110,1,0
698,1363,6631,7110,1,0
698,1363,6631,7110,1,0
698,1363,6631,7110,2358,450
698,1363,6631,7110,1,0
698,1363,6631,7110,0,0
698,1363,6631,7110,1,0
698,1363,6631,7110,3836,712
698,1363,6631,7110,77085,8456
698,1363,6631,7110,5,0
698,1363,6631,7110,1387,451
698,1363,6631,7110,0,0
698,1363,6631,7110,1,0
698,1363,6631,7110,2,0
103,271,4073,1960,1309,183
103,271,4073,1960,1,0
103,271,4073,1960,2679,662
103,271,4073,1960,101,18
103,271,4073,1960,0,0
103,271,4073,1960,6750,1498
103,271,4073,1960,840,130
103,271,4073,1960,878,147
103,271,4073,1960,7993,1473
103,271,4073,1960,0,0
103,271,4073,1960,5145,585
103,271,4073,1960,37166,2225
103,271,4073,1960,1806,307
103,271,4073,1960,1,0
103,271,4073,1960,4121,442
103,271,4073,1960,3833,252
103,271,4073,1960,0,0
103,271,4073,1960,465,90
103,271,4073,1960,0,0
103,271,4073,1960,648,78
822,375,118056,44684,1,0
822,375,118056,44684,1,0
822,375,118056,44684,1,0
822,375,118056,44684,2,0
822,375,118056,44684,2,0
822,375,118056,44684,4,0
822,375,118056,44684,2,0
822,375,118056,44684,5,0
822,375,118056,44684,5,0
822,375,118056,44684,6,0
822,375,118056,44684,5,0
822,375,118056,44684,2,0
822,375,118056,44684,4,0
822,375,118056,44684,5,0
822,375,118056,44684,3,0
822,375,118056,44684,1,0
822,375,118056,44684,0,0
822,375,118056,44684,1,0
822,375,118056,44684,0,0
822,375,118056,44684,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,3,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,1,0
337,565,6428,9407,1,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,0,0
337,565,6428,9407,1,0
486,927,21715,11718,1,0
486,927,21715,11718,19780,7594
486,927,21715,11718,1,0
486,927,21715,11718,1,0
486,927,21715,11718,1548,636
486,927,21715,11718,0,0
486,927,21715,11718,1,0
486,927,21715,11718,0,0
486,927,21715,11718,0,0
486,927,21715,11718,2,0
486,927,21715,11718,0,0
486,927,21715,11718,1119,871
486,927,21715,11718,0,0
486,927,21715,11718,9075,2946
486,927,21715,11718,1,0
486,927,21715,11718,0,0
486,927,21715,11718,0,0
486,927,21715,11718,1,0
486,927,21715,11718,15,1
486,927,21715,11718,1,0
85,902,914,854,1,0
85,902,914,854,0,0
85,902,914,854,0,0
85,902,914,854,0,0
85,902,914,854,0,0
85,902,914,854,0,0
85,902,914,854,0,0
85,902,914,854,2,2
85,902,914,854,3,0
85,902,914,854,0,0
85,902,914,854,0,0
85,902,914,854,0,0
85,902,914,854,22,1
85,902,914,854,3,0
85,902,914,854,6,0
85,902,914,854,0,0
85,902,914,854,0,0
85,902,914,854,0,0
85,902,914,854,3,0
85,902,914,854,2,0
153,1643,1134,3548,0,0
153,1643,1134,3548,0,0
153,1643,1134,3548,1,0
153,1643,1134,3548,1,0
153,1643,1134,3548,0,0
153,1643,1134,3548,0,0
153,1643,1134,3548,0,0
153,1643,1134,3548,3,0
153,1643,1134,3548,0,0
153,1643,1134,3548,0,0
153,1643,1134,3548,1,0
153,1643,1134,3548,0,0
153,1643,1134,3548,2,0
153,1643,1134,3548,0,0
153,1643,1134,3548,0,0
153,1643,1134,3548,1,0
153,1643,1134,3548,0,0
153,1643,1134,3548,0,0
153,1643,1134,3548,0,0
153,1643,1134,3548,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,1,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
16,85,294,95,0,0
300,714,28252,18664,0,0
300,714,28252,18664,0,0
300,714,28252,18664,1,0
300,714,28252,18664,42,37
300,714,28252,18664,0,0
300,714,28252,18664,8430,1363
300,714,28252,18664,1,0
300,714,28252,18664,0,0
300,714,28252,18664,546,102
300,714,28252,18664,55,16
300,714,28252,18664,275,84
300,714,28252,18664,0,0
300,714,28252,18664,0,0
300,714,28252,18664,0,0
300,714,28252,18664,175631,33816
300,714,28252,18664,76604,17322
300,714,28252,18664,75612,14629
300,714,28252,18664,0,0
300,714,28252,18664,0,0
300,714,28252,18664,0,0
204,481,10727,1982,1,0
204,481,10727,1982,3,0
204,481,10727,1982,17,2
204,481,10727,1982,1,0
204,481,10727,1982,1,0
204,481,10727,1982,1,0
204,481,10727,1982,4,0
204,481,10727,1982,0,0
204,481,10727,1982,0,0
204,481,10727,1982,1,0
204,481,10727,1982,0,0
204,481,10727,1982,0,0
204,481,10727,1982,1,0
204,481,10727,1982,1,0
204,481,10727,1982,1,0
204,481,10727,1982,0,0
204,481,10727,1982,0,0
204,481,10727,1982,1,0
204,481,10727,1982,6,0
204,481,10727,1982,7694,986
305,309,2881,4107,0,0
305,309,2881,4107,4513,187
305,309,2881,4107,126,14
305,309,2881,4107,0,0
305,309,2881,4107,0,0
305,309,2881,4107,1054,224
305,309,2881,4107,28324,5171
305,309,2881,4107,6,1
305,309,2881,4107,10,3
305,309,2881,4107,0,0
305,309,2881,4107,16838,6272
305,309,2881,4107,263,30
305,309,2881,4107,1,0
305,309,2881,4107,211,78
305,309,2881,4107,434277,194825
305,309,2881,4107,1,0
305,309,2881,4107,1,0
305,309,2881,4107,3,0
305,309,2881,4107,105,27
305,309,2881,4107,1,0
155,184,1386,4273,0,0
155,184,1386,4273,0,0
155,184,1386,4273,0,0
155,184,1386,4273,1,0
155,184,1386,4273,0,0
155,184,1386,4273,1,0
155,184,1386,4273,0,0
155,184,1386,4273,0,0
155,184,1386,4273,0,0
155,184,1386,4273,0,0
155,184,1386,4273,1,0
155,184,1386,4273,1,0
155,184,1386,4273,1,0
155,184,1386,4273,0,0
155,184,1386,4273,35743,5684
155,184,1386,4273,0,0
155,184,1386,4273,1,0
155,184,1386,4273,0,0
155,184,1386,4273,0,0
155,184,1386,4273,0,0
92,550,8565,1015,0,0
92,550,8565,1015,0,0
92,550,8565,1015,0,0
92,550,8565,1015,0,0
92,550,8565,1015,0,0
92,550,8565,1015,1,0
92,550,8565,1015,0,0
92,550,8565,1015,14,0
92,550,8565,1015,45,0
92,550,8565,1015,3,0
92,550,8565,1015,2,0
92,550,8565,1015,0,0
92,550,8565,1015,0,0
92,550,8565,1015,2,0
92,550,8565,1015,0,0
92,550,8565,1015,1,0
92,550,8565,1015,0,0
92,550,8565,1015,0,0
92,550,8565,1015,0,0
92,550,8565,1015,0,0
208,194,313,4234,1,0
208,194,313,4234,451,68
208,194,313,4234,0,0
208,194,313,4234,5099,750
208,194,313,4234,0,0
208,194,313,4234,315,62
208,194,313,4234,1,0
208,194,313,4234,1,0
208,194,313,4234,0,0
208,194,313,4234,5,1
208,194,313,4234,1,0
208,194,313,4234,228,9
208,194,313,4234,9881,2480
208,194,313,4234,2,0
208,194,313,4234,1,0
208,194,313,4234,0,0
208,194,313,4234,0,0
208,194,313,4234,2,0
208,194,313,4234,20648,4929
208,194,313,4234,254,7
192,130,70820,38120,82,7
192,130,70820,38120,111,32
192,130,70820,38120,277,63
192,130,70820,38120,622,59
192,130,70820,38120,1877,577
192,130,70820,38120,1,0
192,130,70820,38120,2620,576
192,130,70820,38120,27,16
192,130,70820,38120,518,86
192,130,70820,38120,0,0
192,130,70820,38120,38088,13893
192,130,70820,38120,90,20
192,130,70820,38120,0,0
192,130,70820,38120,13521,1742
192,130,70820,38120,1699,444
192,130,70820,38120,0,0
192,130,70820,38120,0,0
192,130,70820,38120,668,353
192,130,70820,38120,4578,1216
192,130,70820,38120,160,24
549,675,10487,4707,2,0
549,675,10487,4707,0,0
549,675,10487,4707,1,0
549,675,10487,4707,1,0
549,675,10487,4707,0,0
549,675,10487,4707,0,0
549,675,10487,4707,1,0
549,675,10487,4707,10,12
549,675,10487,4707,1,5
549,675,10487,4707,0,0
549,675,10487,4707,1,0
549,675,10487,4707,0,0
549,675,10487,4707,1,0
549,675,10487,4707,2,0
549,675,10487,4707,0,0
549,675,10487,4707,1,0
549,675,10487,4707,1,0
549,675,10487,4707,0,0
549,675,10487,4707,0,0
549,675,10487,4707,0,0
